年份,旅館名稱,散客人數(FIT),團體客人數(Group),住客總人次,本國旅客,日本,美國,南韓,港澳,新加坡,馬來西亞,泰國,中國大陸,歐洲地區
2024,台南大員皇冠假日酒店,91122.0,30999.0,122121.0,111573.0,770.0,2824.0,304.0,828.0,782.0,157.0,0.0,1050.0,2539.0
2024,遠百企業觀光旅館,920.0,0.0,920.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,承攜行旅 高雄六合館,77243.0,22126.0,99369.0,79543.0,2529.0,330.0,2802.0,3065.0,1037.0,887.0,407.0,0.0,296.0
2024,高雄圓山大飯店,31557.0,25438.0,56995.0,50875.0,2708.0,760.0,417.0,281.0,104.0,124.0,22.0,499.0,588.0
2024,漢來大飯店,147443.0,42579.0,190022.0,122050.0,18457.0,9572.0,8173.0,3130.0,1957.0,1341.0,903.0,2127.0,8862.0
2024,高雄福華大飯店,110988.0,25933.0,136921.0,78823.0,22302.0,2764.0,6955.0,8687.0,1060.0,801.0,1603.0,1964.0,4475.0
2024,寒軒國際大飯店,89455.0,52316.0,141771.0,106891.0,12703.0,1432.0,3871.0,3286.0,997.0,970.0,546.0,2629.0,3798.0
2024,麗尊大酒店,66162.0,11057.0,77219.0,58907.0,7070.0,1690.0,2507.0,2204.0,748.0,505.0,151.0,985.0,406.0
2024,義大皇家酒店,136862.0,126286.0,263148.0,246164.0,612.0,600.0,8623.0,2226.0,567.0,1251.0,200.0,797.0,708.0
2024,高雄萬豪酒店,204497.0,55093.0,259590.0,166325.0,4935.0,45915.0,6765.0,7890.0,4592.0,1965.0,2668.0,6183.0,4102.0
2024,福容大飯店 高雄,57618.0,37452.0,95070.0,80447.0,3685.0,1171.0,2962.0,1865.0,596.0,554.0,415.0,517.0,960.0
2024,晶英國際行館,37180.0,3267.0,40447.0,32750.0,997.0,1070.0,792.0,2020.0,268.0,127.0,133.0,184.0,935.0
2024,礁溪老爺酒店,92614.0,18050.0,110664.0,106367.0,215.0,1058.0,216.0,1522.0,492.0,101.0,36.0,176.0,131.0
2024,蘭城晶英酒店,202982.0,6796.0,209778.0,201755.0,117.0,1105.0,90.0,2282.0,3073.0,281.0,11.0,83.0,342.0
2024,長榮鳳凰酒店(礁溪),89540.0,25936.0,115476.0,111549.0,158.0,1013.0,190.0,1210.0,537.0,139.0,39.0,192.0,98.0
2024,綠舞國際觀光飯店,24396.0,16292.0,40688.0,40599.0,0.0,0.0,0.0,51.0,20.0,2.0,11.0,2.0,0.0
2024,礁溪麒麟酒店,64665.0,10965.0,75630.0,71576.0,176.0,152.0,705.0,1300.0,526.0,452.0,120.0,86.0,218.0
2024,幼獅大飯店,903.0,1824.0,2727.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,山泉大飯店,26052.0,38946.0,64998.0,56662.0,34.0,12.0,1693.0,3275.0,1088.0,2032.0,0.0,0.0,124.0
2024,悅川酒店,38372.0,24523.0,62895.0,61489.0,39.0,64.0,8.0,513.0,516.0,49.0,7.0,58.0,46.0
2024,凱渡廣場酒店,42884.0,41799.0,84683.0,84103.0,43.0,120.0,3.0,134.0,38.0,40.0,6.0,142.0,13.0
2024,新竹喜來登大飯店,115467.0,18310.0,133777.0,53081.0,3444.0,33247.0,7522.0,474.0,5090.0,2009.0,218.0,6193.0,6182.0
2024,豐邑喜來登大飯店,76979.0,12203.0,89182.0,35387.0,2298.0,22165.0,5014.0,316.0,3395.0,1336.0,146.0,4127.0,4118.0
2024,馥藝金鬱金香酒店,69987.0,22992.0,92979.0,88003.0,855.0,184.0,461.0,229.0,213.0,142.0,32.0,672.0,1417.0
2024,涵碧樓大飯店,48502.0,9080.0,57582.0,47644.0,1505.0,3700.0,128.0,381.0,752.0,173.0,158.0,648.0,1224.0
2024,雲品溫泉酒店日月潭,84577.0,49804.0,134381.0,118704.0,888.0,7890.0,89.0,1267.0,1878.0,207.0,326.0,746.0,740.0
2024,日月潭力麗溫德姆溫泉酒店,24509.0,22549.0,47058.0,43153.0,77.0,1078.0,71.0,381.0,466.0,242.0,164.0,380.0,303.0
2024,漢來日月行館,2603.0,899.0,3502.0,3356.0,4.0,45.0,0.0,18.0,12.0,6.0,8.0,20.0,4.0
2024,名都觀光渡假大飯店,4206.0,14928.0,19134.0,19134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,阿里山賓館(現代館),34250.0,14676.0,48926.0,45101.0,155.0,1260.0,59.0,296.0,689.0,187.0,32.0,177.0,414.0
2024,阿里山賓館(歷史館),6588.0,2824.0,9412.0,8661.0,28.0,252.0,11.0,60.0,132.0,38.0,6.0,35.0,82.0
2024,凱撒大飯店,140535.0,19336.0,159871.0,146850.0,764.0,2115.0,3652.0,1733.0,540.0,124.0,15.0,950.0,2216.0
2024,墾丁福華渡假飯店,115811.0,99088.0,214899.0,204531.0,809.0,1482.0,1460.0,886.0,256.0,288.0,0.0,606.0,3776.0
2024,墾丁怡灣渡假酒店,51815.0,35509.0,87324.0,51685.0,10.0,73.0,35.0,93.0,20.0,0.0,0.0,219.0,19.0
2024,知本老爺大酒店,71852.0,15431.0,87283.0,83684.0,253.0,1665.0,11.0,208.0,75.0,9.0,0.0,54.0,1034.0
2024,娜路彎大酒店,118672.0,14392.0,133064.0,122894.0,84.0,529.0,22.0,205.0,12.0,23.0,0.0,55.0,103.0
2024,樂樂日暉溫泉酒店,9946.0,0.0,9946.0,9946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,台東桂田喜來登酒店,53768.0,33554.0,87322.0,84084.0,173.0,1770.0,72.0,192.0,189.0,40.0,395.0,164.0,24.0
2024,花蓮翰品酒店,14267.0,1246.0,15513.0,14759.0,150.0,135.0,37.0,91.0,61.0,120.0,0.0,0.0,58.0
2024,美侖大飯店,64974.0,15829.0,80803.0,76467.0,264.0,1120.0,103.0,184.0,686.0,123.0,31.0,454.0,488.0
2024,太魯閣晶英酒店,20846.0,7029.0,27875.0,24375.0,72.0,1149.0,101.0,94.0,442.0,55.0,76.0,53.0,1064.0
2024,遠雄悅來大飯店,79017.0,14918.0,93935.0,92207.0,78.0,341.0,88.0,175.0,172.0,60.0,21.0,175.0,289.0
2024,瑞穗天合國際觀光酒店,61819.0,30995.0,92814.0,88563.0,34.0,436.0,25.0,127.0,43.0,29.0,12.0,124.0,71.0
2024,澎湖福朋喜來登酒店,92318.0,58486.0,150804.0,142057.0,121.0,6332.0,40.0,122.0,24.0,28.0,0.0,43.0,207.0
2024,寶華大飯店,7567.0,6385.0,13952.0,13686.0,38.0,2.0,10.0,70.0,22.0,24.0,1.0,11.0,59.0
2024,長榮桂冠酒店(基隆),56750.0,33685.0,90435.0,84775.0,651.0,838.0,206.0,321.0,590.0,230.0,125.0,351.0,625.0
2024,新竹老爺大酒店,74797.0,14343.0,89140.0,61197.0,8459.0,7117.0,1288.0,260.0,694.0,475.0,74.0,2242.0,4664.0
2024,新竹國賓大飯店,82891.0,15983.0,98874.0,59277.0,8333.0,8007.0,3808.0,895.0,2285.0,1536.0,153.0,2320.0,6365.0
2024,耐斯王子大飯店,42052.0,58361.0,100413.0,93806.0,1131.0,888.0,1477.0,194.0,622.0,163.0,151.0,401.0,331.0
2024,鈺通大飯店,15796.0,17675.0,33471.0,30848.0,435.0,183.0,1694.0,78.0,0.0,0.0,22.0,35.0,61.0
2024,陸島酒店,586.0,10929.0,11515.0,8583.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,2628.0,0.0
2025,類別Kind,,,,,,,,,,,,,
2025,福容大飯店    淡水漁人碼頭,49317.0,68449.0,117766.0,114200.0,270.0,556.0,362.0,545.0,488.0,83.0,16.0,144.0,143.0
2025,大板根渡假酒店,39239.0,39949.0,79188.0,77025.0,114.0,393.0,186.0,498.0,330.0,84.0,9.0,51.0,246.0
2025,板橋凱撒大飯店,202038.0,72782.0,274820.0,108310.0,25753.0,10884.0,47361.0,27419.0,13133.0,6923.0,2277.0,5289.0,9061.0
2025,八里福朋喜來登酒店,50012.0,39700.0,89712.0,81413.0,821.0,4146.0,530.0,503.0,289.0,88.0,0.0,720.0,204.0
2025,瓏山林台北中和飯店,41907.0,8712.0,50619.0,31817.0,853.0,1620.0,3758.0,1649.0,810.0,1535.0,572.0,3523.0,649.0
2025,碧特弗大飯店,1969.0,2280.0,4249.0,3970.0,16.0,34.0,20.0,35.0,26.0,22.0,4.0,37.0,38.0
2025,美麗春天大飯店,442.0,80.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,福容大飯店 福隆,29590.0,18630.0,48220.0,47360.0,66.0,40.0,14.0,42.0,37.0,28.0,0.0,26.0,46.0
2025,圓山大飯店,132074.0,114938.0,247012.0,120870.0,64078.0,20277.0,6420.0,4796.0,1975.0,1080.0,553.0,12603.0,4517.0
2025,雀客藏居台北陽明山,20552.0,1516.0,22068.0,18651.0,109.0,324.0,99.0,1547.0,401.0,258.0,83.0,99.0,154.0
2025,豪景大酒店,57305.0,41004.0,98309.0,19343.0,19254.0,2386.0,13199.0,8114.0,5051.0,6114.0,5316.0,2573.0,1799.0
2025,國王大飯店,7289.0,17010.0,24299.0,1515.0,22201.0,127.0,59.0,65.0,25.0,18.0,5.0,114.0,59.0
2025,台北凱撒大飯店,219678.0,85606.0,305284.0,54381.0,135074.0,13316.0,26248.0,23142.0,15831.0,4406.0,2920.0,8870.0,5016.0
2025,兄弟大飯店,45408.0,28578.0,73986.0,31837.0,14880.0,5118.0,2319.0,2539.0,2002.0,1576.0,1097.0,3317.0,3129.0
2025,三德大飯店,66965.0,20762.0,87727.0,20771.0,32091.0,2398.0,4351.0,9814.0,1403.0,1132.0,969.0,5071.0,998.0
2025,亞都麗緻大飯店,77483.0,0.0,77483.0,19106.0,23093.0,5025.0,5266.0,4848.0,2850.0,1357.0,600.0,2273.0,6486.0
2025,國聯大飯店,56028.0,16716.0,72744.0,28753.0,7114.0,1364.0,2809.0,2434.0,1385.0,836.0,374.0,3360.0,3509.0
2025,台北寒舍喜來登大飯店,226540.0,73020.0,299560.0,56666.0,60273.0,75161.0,11377.0,12854.0,27039.0,10002.0,2435.0,9464.0,14756.0
2025,老爺大酒店,102667.0,4137.0,106804.0,16852.0,67804.0,4613.0,1611.0,3689.0,2518.0,1179.0,610.0,1115.0,1961.0
2025,福華大飯店,238035.0,20421.0,258456.0,81023.0,30638.0,42207.0,24232.0,9555.0,6501.0,4494.0,2364.0,6914.0,19287.0
2025,台北君悅酒店,291869.0,112666.0,404535.0,109983.0,20300.0,153881.0,32929.0,12202.0,13360.0,3216.0,3126.0,11140.0,16586.0
2025,晶華酒店,248176.0,40708.0,288884.0,100839.0,74500.0,36297.0,22005.0,11285.0,6859.0,2284.0,1707.0,8479.0,10707.0
2025,台北遠東香格里拉,156031.0,27675.0,183706.0,28557.0,12163.0,67133.0,6113.0,10991.0,9390.0,3361.0,887.0,4735.0,12986.0
2025,美麗信花園酒店,134206.0,13325.0,147531.0,26701.0,44889.0,12273.0,18010.0,11224.0,4656.0,1292.0,442.0,4751.0,12425.0
2025,台北寒舍艾美酒店,67361.0,3442.0,70803.0,18341.0,2912.0,18649.0,1185.0,7687.0,7555.0,1978.0,572.0,3196.0,3017.0
2025,台北W飯店,156530.0,25742.0,182272.0,31668.0,10960.0,63033.0,3786.0,16869.0,14723.0,4395.0,1714.0,9185.0,8984.0
2025,台北萬豪酒店,119479.0,18475.0,137954.0,31541.0,6680.0,42317.0,17033.0,5521.0,4811.0,2721.0,798.0,5658.0,6054.0
2025,台北美福大飯店,57943.0,3472.0,61415.0,30106.0,3637.0,9588.0,5886.0,2496.0,923.0,823.0,260.0,1424.0,2446.0
2025,JR東日本大飯店台北,151486.0,10566.0,162052.0,39755.0,53988.0,15998.0,9879.0,13782.0,5574.0,1513.0,928.0,5046.0,6676.0
2025,天成大飯店,147745.0,5657.0,153402.0,19547.0,49497.0,14003.0,20926.0,10479.0,14169.0,2941.0,1705.0,1925.0,2366.0
2025,第一大飯店,5006.0,41903.0,46909.0,9947.0,19562.0,1150.0,814.0,922.0,504.0,515.0,783.0,1726.0,1059.0
2025,歐華酒店,19882.0,10867.0,30749.0,6696.0,9496.0,2572.0,1025.0,968.0,445.0,303.0,169.0,916.0,4783.0
2025,福容大飯店  台北一館,33605.0,6723.0,40328.0,24248.0,2094.0,2640.0,1564.0,1553.0,675.0,345.0,160.0,1790.0,1609.0
2025,漢普頓酒店,46975.0,19441.0,66416.0,24534.0,14664.0,2554.0,12474.0,2715.0,1186.0,1002.0,285.0,2580.0,1429.0
2025,台北君品大酒店,130906.0,6516.0,137422.0,26384.0,32398.0,17270.0,11002.0,13089.0,12883.0,2379.0,1276.0,3266.0,6450.0
2025,台北花園大酒店,148308.0,6930.0,155238.0,14735.0,8619.0,6732.0,70336.0,20613.0,9053.0,3697.0,2233.0,5303.0,1892.0
2025,日勝生加賀屋國際溫泉飯店,21466.0,3291.0,24757.0,18143.0,1256.0,962.0,138.0,2683.0,351.0,110.0,56.0,232.0,346.0
2025,北投麗禧溫泉酒店,25508.0,458.0,25966.0,14531.0,690.0,2262.0,1381.0,3381.0,799.0,339.0,122.0,400.0,699.0
2025,台北艾麗酒店,89752.0,9296.0,99048.0,22390.0,2737.0,16036.0,5981.0,11000.0,9495.0,3213.0,866.0,3665.0,8843.0
2025,北投老爺酒店,26624.0,1230.0,27854.0,21793.0,324.0,809.0,438.0,2743.0,395.0,220.0,20.0,181.0,263.0
2025,雀客旅館台北南京,31978.0,1231.0,33209.0,24533.0,1813.0,564.0,1964.0,1082.0,631.0,584.0,479.0,183.0,416.0
2025,台北中山雅樂軒酒店,41925.0,0.0,41925.0,5532.0,6966.0,11791.0,1006.0,3641.0,5057.0,1300.0,311.0,2175.0,1475.0
2025,義華酒店,37339.0,5078.0,42417.0,12822.0,2093.0,11196.0,3404.0,1783.0,2090.0,1142.0,111.0,2303.0,1928.0
2025,台北漢來大飯店,136077.0,23352.0,159429.0,118704.0,4576.0,6681.0,3759.0,5708.0,1846.0,703.0,763.0,2925.0,5406.0
2025,尊爵天際大飯店,42489.0,46232.0,88721.0,13242.0,3171.0,1332.0,114.0,0.0,0.0,0.0,0.0,2860.0,1901.0
2025,南方莊園渡假飯店,30280.0,13695.0,43975.0,43656.0,61.0,42.0,8.0,132.0,24.0,0.0,0.0,11.0,20.0
2025,桃園國際機場凱悅酒店,154648.0,13696.0,168344.0,66150.0,10586.0,26788.0,6361.0,2641.0,4595.0,3133.0,13575.0,2276.0,7100.0
2025,桃園喜來登酒店,43463.0,17044.0,60507.0,39507.0,2293.0,9222.0,879.0,723.0,1412.0,863.0,613.0,1356.0,1610.0
2025,名人堂花園大飯店,46596.0,14533.0,61129.0,58786.0,97.0,697.0,24.0,330.0,555.0,85.0,23.0,180.0,106.0
2025,和逸飯店桃園青埔館,108704.0,30435.0,139139.0,104384.0,2538.0,6143.0,2566.0,3711.0,6271.0,2342.0,738.0,1710.0,3318.0
2025,尊爵大飯店,48533.0,34300.0,82833.0,20508.0,6688.0,2858.0,9492.0,1373.0,730.0,3992.0,0.0,2740.0,1765.0
2025,古華花園飯店,124027.0,7149.0,131176.0,75364.0,5983.0,6703.0,2665.0,4275.0,3661.0,1969.0,947.0,5706.0,1959.0
2025,福容大飯店   桃園,40184.0,5824.0,46008.0,19231.0,4058.0,2222.0,3273.0,2981.0,588.0,3501.0,435.0,3850.0,817.0
2025,福容徠旅 林口,74080.0,12357.0,86437.0,55225.0,6226.0,1027.0,4384.0,1797.0,1127.0,2690.0,1194.0,5445.0,1647.0
2025,全國大飯店,51876.0,7065.0,58941.0,45998.0,5381.0,1404.0,801.0,935.0,371.0,378.0,202.0,606.0,979.0
2025,長榮桂冠酒店(台中),51508.0,22184.0,73692.0,50960.0,5966.0,2955.0,1678.0,516.0,960.0,867.0,445.0,1048.0,4258.0
2025,台中福華大飯店,84503.0,9235.0,93738.0,62715.0,5383.0,3694.0,1825.0,582.0,1354.0,751.0,507.0,2121.0,10095.0
2025,台中金典酒店,72782.0,44260.0,117042.0,88636.0,7532.0,3134.0,4080.0,2004.0,1428.0,743.0,251.0,1348.0,2767.0
2025,通豪大飯店,33507.0,899.0,34406.0,32182.0,210.0,185.0,189.0,224.0,78.0,205.0,35.0,335.0,249.0
2025,龍谷大飯店,12714.0,17653.0,30367.0,30180.0,23.0,24.0,22.0,53.0,21.0,6.0,7.0,4.0,13.0
2025,裕元花園酒店,66683.0,7971.0,74654.0,51250.0,1957.0,6012.0,1415.0,1150.0,1008.0,882.0,117.0,1791.0,4827.0
2025,台中港酒店,78305.0,4807.0,83112.0,43868.0,4080.0,1185.0,1347.0,702.0,927.0,3053.0,533.0,1533.0,16504.0
2025,台南大飯店,49681.0,6520.0,56201.0,32255.0,9612.0,1503.0,1766.0,2057.0,1289.0,525.0,306.0,2070.0,1348.0
2025,趣淘漫旅,73697.0,30636.0,104333.0,104066.0,4.0,8.0,9.0,32.0,9.0,30.0,0.0,8.0,6.0
2025,台糖長榮酒店(台南),77810.0,16452.0,94262.0,84612.0,3272.0,1292.0,608.0,546.0,489.0,305.0,170.0,298.0,1301.0
2025,台南遠東香格里拉,129079.0,14733.0,143812.0,76357.0,9018.0,14249.0,8384.0,3754.0,4739.0,4173.0,458.0,4749.0,8960.0
2025,台南大員皇冠假日酒店,90309.0,24842.0,115151.0,101697.0,832.0,4818.0,534.0,1071.0,866.0,226.0,0.0,1693.0,1631.0
2025,遠百企業觀光旅館,1520.0,0.0,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,承攜行旅 高雄六合館,72338.0,4561.0,76899.0,73728.0,607.0,195.0,753.0,726.0,238.0,213.0,1.0,74.0,149.0
2025,高雄圓山大飯店,39311.0,18342.0,57653.0,47038.0,5861.0,880.0,832.0,495.0,156.0,127.0,11.0,393.0,934.0
2025,漢來大飯店,164783.0,59347.0,224130.0,144793.0,22940.0,12949.0,10461.0,3336.0,1849.0,970.0,1030.0,2529.0,11292.0
2025,高雄福華大飯店,117248.0,18825.0,136073.0,65297.0,35305.0,3909.0,5296.0,11623.0,820.0,961.0,573.0,1824.0,4825.0
2025,寒軒國際大飯店,90729.0,36229.0,126958.0,91389.0,13791.0,1492.0,3739.0,2854.0,789.0,950.0,666.0,2194.0,4495.0
2025,麗尊大酒店,68960.0,13084.0,82044.0,61862.0,5532.0,1505.0,4010.0,2571.0,684.0,536.0,361.0,1593.0,262.0
2025,義大皇家酒店,147526.0,135666.0,283192.0,266329.0,1910.0,728.0,8291.0,2074.0,410.0,327.0,129.0,292.0,699.0
2025,高雄萬豪酒店,209800.0,41602.0,251402.0,146187.0,5929.0,44028.0,10869.0,7262.0,5987.0,2599.0,2067.0,7434.0,7306.0
2025,福容大飯店 高雄,60028.0,55858.0,115886.0,100605.0,2590.0,708.0,5094.0,1221.0,276.0,362.0,501.0,1062.0,1194.0
2025,然一酒店,34455.0,3247.0,37702.0,27779.0,975.0,3074.0,878.0,1618.0,417.0,207.0,49.0,549.0,1028.0
2025,礁溪老爺酒店,118836.0,22550.0,141386.0,135737.0,333.0,1843.0,249.0,1418.0,667.0,149.0,66.0,236.0,230.0
2025,蘭城晶英酒店,174845.0,6086.0,180931.0,172235.0,174.0,2030.0,41.0,1189.0,3832.0,364.0,42.0,78.0,238.0
2025,長榮鳳凰酒店(礁溪),107716.0,27178.0,134894.0,129551.0,229.0,1052.0,260.0,1157.0,713.0,616.0,91.0,65.0,198.0
2025,綠舞國際觀光飯店,28750.0,19165.0,47915.0,47762.0,0.0,0.0,0.0,102.0,5.0,4.0,0.0,10.0,0.0
2025,礁溪麒麟酒店,72713.0,7380.0,80093.0,76741.0,281.0,163.0,434.0,1081.0,384.0,171.0,42.0,548.0,74.0
2025,幼獅大飯店,1493.0,1573.0,3066.0,3064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025,山泉大飯店,31238.0,35623.0,66861.0,61471.0,0.0,14.0,678.0,2077.0,1045.0,1130.0,73.0,0.0,343.0
2025,悅川酒店,35466.0,29523.0,64989.0,64070.0,11.0,89.0,3.0,175.0,467.0,58.0,0.0,43.0,31.0
2025,凱渡廣場酒店,65637.0,34069.0,99706.0,99224.0,37.0,89.0,6.0,107.0,70.0,25.0,8.0,53.0,48.0
2025,新竹喜來登大飯店,120135.0,19763.0,139898.0,55913.0,3880.0,37227.0,6388.0,889.0,5069.0,2311.0,205.0,6653.0,5921.0
2025,豐邑喜來登大飯店,80087.0,13174.0,93261.0,37274.0,2587.0,24815.0,4257.0,593.0,3379.0,1543.0,137.0,4435.0,3947.0
2025,馥藝金鬱金香酒店,68518.0,18161.0,86679.0,80179.0,1744.0,421.0,220.0,720.0,156.0,208.0,93.0,927.0,1427.0
2025,涵碧樓大飯店,45275.0,8836.0,54111.0,43775.0,1202.0,4278.0,95.0,395.0,541.0,166.0,121.0,706.0,1329.0
2025,雲品溫泉酒店日月潭,99112.0,37711.0,136823.0,119700.0,818.0,8692.0,139.0,1073.0,1722.0,254.0,351.0,838.0,1159.0
2025,漢來日月行館,35998.0,4460.0,40458.0,38919.0,117.0,570.0,15.0,154.0,153.0,21.0,36.0,179.0,120.0
2025,日月潭力麗溫德姆溫泉酒店,53870.0,32094.0,85964.0,80249.0,160.0,1630.0,59.0,561.0,972.0,197.0,83.0,493.0,628.0
2025,阿里山賓館(歷史館),7622.0,3272.0,10894.0,9445.0,69.0,512.0,22.0,98.0,189.0,43.0,16.0,64.0,245.0
2025,名都觀光渡假大飯店,4944.0,10259.0,15203.0,15203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,阿里山賓館(現代館),37259.0,15966.0,53225.0,46115.0,322.0,2503.0,111.0,487.0,917.0,213.0,80.0,312.0,1197.0
2025,凱撒大飯店,152643.0,21059.0,173702.0,160441.0,799.0,1695.0,4001.0,1166.0,442.0,102.0,22.0,745.0,3190.0
2025,墾丁福華渡假飯店,105033.0,79088.0,184121.0,175012.0,708.0,1752.0,1804.0,724.0,213.0,10.0,0.0,301.0,3227.0
2025,墾丁怡灣渡假酒店,76651.0,24256.0,100907.0,100461.0,7.0,74.0,9.0,97.0,31.0,6.0,0.0,134.0,8.0
2025,知本老爺大酒店,71230.0,10718.0,81948.0,79019.0,200.0,1642.0,2.0,265.0,67.0,25.0,0.0,110.0,488.0
2025,娜路彎大酒店,132990.0,13051.0,146041.0,133170.0,81.0,439.0,28.0,150.0,37.0,54.0,0.0,52.0,69.0
2025,樂樂日暉溫泉酒店,11013.0,0.0,11013.0,11013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,台東桂田喜來登酒店,68961.0,40052.0,109013.0,103062.0,295.0,2764.0,103.0,369.0,328.0,63.0,630.0,931.0,182.0
2025,美侖大飯店,83585.0,19575.0,103160.0,99101.0,202.0,619.0,298.0,445.0,218.0,179.0,6.0,502.0,634.0
2025,遠雄悅來大飯店,112825.0,25612.0,138437.0,135727.0,129.0,602.0,96.0,232.0,127.0,92.0,12.0,327.0,618.0
2025,瑞穗天合國際觀光酒店,77674.0,33150.0,110824.0,100581.0,47.0,196.0,35.0,199.0,65.0,15.0,4.0,120.0,11.0
2025,太魯閣晶英酒店,32526.0,5482.0,38008.0,34578.0,85.0,999.0,184.0,142.0,174.0,30.0,42.0,92.0,820.0
2025,澎湖福朋喜來登酒店,89374.0,58090.0,147464.0,139478.0,262.0,5121.0,82.0,211.0,125.0,17.0,22.0,150.0,212.0
2025,寶華大飯店,7596.0,6740.0,14336.0,14129.0,34.0,23.0,7.0,52.0,17.0,9.0,0.0,21.0,21.0
2025,長榮桂冠酒店(基隆),54432.0,36181.0,90613.0,84587.0,680.0,1012.0,285.0,234.0,355.0,118.0,78.0,253.0,645.0
2025,新竹老爺大酒店,73401.0,15302.0,88703.0,57454.0,9350.0,7675.0,1506.0,236.0,762.0,903.0,67.0,3261.0,4258.0
2025,新竹國賓大飯店,77623.0,16851.0,94474.0,50895.0,7877.0,8051.0,5052.0,487.0,2321.0,1371.0,221.0,2820.0,9128.0
2025,耐斯王子大飯店,40476.0,60106.0,100582.0,96116.0,1163.0,580.0,594.0,275.0,293.0,165.0,111.0,204.0,384.0
2025,鈺通大飯店,15603.0,17026.0,32629.0,31725.0,365.0,88.0,144.0,86.0,0.0,0.0,15.0,67.0,52.0
2025,陸島酒店,1975.0,15841.0,17816.0,8362.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,8908.0,0.0
